account_id,cluster,segment,umap_x,umap_y
ACCT-01751,0,At-Risk Accounts,3.5656366,19.96607
ACCT-01752,2,Low-Engagement,16.144588,-2.2279813
ACCT-01753,-1,Unassigned,12.234736,8.624143
ACCT-01754,1,At-Risk Accounts,-0.86209255,-0.25761366
ACCT-01755,1,At-Risk Accounts,-4.151434,1.7177037
ACCT-01756,-1,Unassigned,5.9382253,10.35915
ACCT-01757,2,Low-Engagement,14.490584,-7.167229
ACCT-01758,-1,Unassigned,7.8975687,4.18766
ACCT-01759,2,Low-Engagement,10.136638,-5.0060153
ACCT-01760,-1,Unassigned,9.8314905,8.765024
ACCT-01761,-1,Unassigned,6.7529497,10.456334
ACCT-01762,-1,Unassigned,5.731216,10.407205
ACCT-01763,-1,Unassigned,5.3652663,11.399053
ACCT-01764,0,At-Risk Accounts,7.028186,18.71785
ACCT-01765,-1,Unassigned,4.4005775,12.76183
ACCT-01766,2,Low-Engagement,15.754273,-1.9980464
ACCT-01767,-1,Unassigned,4.7576823,13.269243
ACCT-01768,-1,Unassigned,6.2407665,11.031152
ACCT-01769,2,Low-Engagement,13.415608,-4.378762
ACCT-01770,-1,Unassigned,10.410848,9.223011
ACCT-01771,-1,Unassigned,8.479353,5.298963
ACCT-01772,2,Low-Engagement,12.553739,-3.927073
ACCT-01773,-1,Unassigned,7.3480363,6.5430884
ACCT-01774,2,Low-Engagement,11.771412,-7.2783403
ACCT-01775,1,At-Risk Accounts,-1.1999679,-1.659136
ACCT-01776,2,Low-Engagement,14.029302,-0.55505353
ACCT-01777,-1,Unassigned,7.289292,8.38025
ACCT-01778,-1,Unassigned,9.942466,9.432729
ACCT-01779,1,At-Risk Accounts,-0.6987282,-0.6971407
ACCT-01780,0,At-Risk Accounts,5.613847,19.665857
ACCT-01781,2,Low-Engagement,13.168931,-6.995987
ACCT-01782,-1,Unassigned,8.848468,9.518353
ACCT-01783,0,At-Risk Accounts,4.0686502,20.948885
ACCT-01784,-1,Unassigned,5.059755,9.565185
ACCT-01785,2,Low-Engagement,11.903323,-6.8472958
ACCT-01786,1,At-Risk Accounts,-6.1277742,2.2514696
ACCT-01787,-1,Unassigned,10.24456,7.824913
ACCT-01788,-1,Unassigned,10.938977,7.637082
ACCT-01789,-1,Unassigned,4.705057,13.16195
ACCT-01790,2,Low-Engagement,10.517205,-3.2517955
ACCT-01791,1,At-Risk Accounts,-6.4260044,1.4575999
ACCT-01792,-1,Unassigned,7.1549144,11.706408
ACCT-01793,-1,Unassigned,11.056142,8.12241
ACCT-01794,-1,Unassigned,7.4427395,4.7588463
ACCT-01795,-1,Unassigned,5.583539,4.4935107
ACCT-01796,-1,Unassigned,9.590814,9.782883
ACCT-01797,1,At-Risk Accounts,-1.7396584,1.3234413
ACCT-01798,1,At-Risk Accounts,-6.42061,1.484691
ACCT-01799,-1,Unassigned,8.351164,5.9112267
ACCT-01800,-1,Unassigned,8.437409,8.237764
ACCT-01801,-1,Unassigned,12.246543,8.106468
ACCT-01802,-1,Unassigned,6.4677033,11.02065
ACCT-01803,-1,Unassigned,7.1205344,5.1453533
ACCT-01804,-1,Unassigned,11.208358,7.599432
ACCT-01805,-1,Unassigned,10.640916,7.365451
ACCT-01806,-1,Unassigned,6.4089594,12.23205
ACCT-01807,1,At-Risk Accounts,-1.137149,0.003097689
ACCT-01808,-1,Unassigned,7.0227695,6.550538
ACCT-01809,-1,Unassigned,7.382331,11.314759
ACCT-01810,-1,Unassigned,7.6136475,12.155952
ACCT-01811,-1,Unassigned,7.727885,7.575017
ACCT-01812,-1,Unassigned,10.379772,5.4133077
ACCT-01813,-1,Unassigned,6.465859,11.138705
ACCT-01814,-1,Unassigned,7.242603,5.198759
ACCT-01815,1,At-Risk Accounts,-2.5948899,2.7846296
ACCT-01816,-1,Unassigned,8.285689,4.3462687
ACCT-01817,-1,Unassigned,9.228658,9.424864
ACCT-01818,-1,Unassigned,6.053899,5.804524
ACCT-01819,-1,Unassigned,10.63746,7.0968666
ACCT-01820,2,Low-Engagement,10.257208,-3.2836688
ACCT-01821,1,At-Risk Accounts,-4.8548136,-2.2052963
ACCT-01822,-1,Unassigned,7.1493497,6.934557
ACCT-01823,-1,Unassigned,9.138182,4.41466
ACCT-01824,-1,Unassigned,10.882905,8.100486
ACCT-01825,-1,Unassigned,8.131024,16.365007
ACCT-01826,1,At-Risk Accounts,-1.5718526,-1.7088989
ACCT-01827,-1,Unassigned,10.2689705,8.751952
ACCT-01828,2,Low-Engagement,13.634872,-2.4197235
ACCT-01829,-1,Unassigned,6.2335215,7.1935716
ACCT-01830,1,At-Risk Accounts,-0.80767906,-1.0902463
ACCT-01831,-1,Unassigned,10.719904,7.943444
ACCT-01832,-1,Unassigned,9.553605,8.401723
ACCT-01833,0,At-Risk Accounts,3.4916608,19.115047
ACCT-01834,0,At-Risk Accounts,3.65898,18.909678
ACCT-01835,-1,Unassigned,5.903337,10.465475
ACCT-01836,-1,Unassigned,5.3780107,16.89355
ACCT-01837,-1,Unassigned,6.9486566,6.854129
ACCT-01838,-1,Unassigned,11.591941,7.4519677
ACCT-01839,-1,Unassigned,7.8861265,6.1210046
ACCT-01840,-1,Unassigned,8.996845,17.841587
ACCT-01841,-1,Unassigned,6.507393,5.4119425
ACCT-01842,0,At-Risk Accounts,5.552654,21.748854
ACCT-01843,2,Low-Engagement,16.351278,-3.1785767
ACCT-01844,-1,Unassigned,7.552536,11.419491
ACCT-01845,2,Low-Engagement,10.624983,-6.882943
ACCT-01846,-1,Unassigned,8.907975,7.5841
ACCT-01847,-1,Unassigned,8.092882,4.646608
ACCT-01848,-1,Unassigned,6.4324746,6.515145
ACCT-01849,-1,Unassigned,7.185932,4.2530723
ACCT-01850,-1,Unassigned,7.0385695,11.787265
ACCT-01851,-1,Unassigned,8.923016,4.906276
ACCT-01852,-1,Unassigned,8.5086155,8.230829
ACCT-01853,2,Low-Engagement,14.942812,-0.52439314
ACCT-01854,-1,Unassigned,10.620898,7.80922
ACCT-01855,-1,Unassigned,8.339543,6.668041
ACCT-01856,-1,Unassigned,7.595822,11.313645
ACCT-01857,-1,Unassigned,5.9553804,6.6786385
ACCT-01858,-1,Unassigned,5.4458795,7.129603
ACCT-01859,1,At-Risk Accounts,-1.2409439,-1.6681104
ACCT-01860,-1,Unassigned,6.0964828,5.5279074
ACCT-01861,2,Low-Engagement,11.536095,-7.1290236
ACCT-01862,2,Low-Engagement,15.863576,-5.7332716
ACCT-01863,-1,Unassigned,6.32477,5.7905746
ACCT-01864,2,Low-Engagement,10.502369,-2.7533705
ACCT-01865,-1,Unassigned,9.231505,5.32698
ACCT-01866,-1,Unassigned,7.784256,5.491632
ACCT-01867,0,At-Risk Accounts,5.518838,19.02866
ACCT-01868,1,At-Risk Accounts,-1.9769061,1.3681959
ACCT-01869,2,Low-Engagement,12.356894,-7.8005657
ACCT-01870,-1,Unassigned,10.203294,8.532921
ACCT-01871,-1,Unassigned,7.3080826,6.933358
ACCT-01872,2,Low-Engagement,13.413117,-1.850247
ACCT-01873,-1,Unassigned,8.542448,5.74602
ACCT-01874,2,Low-Engagement,16.379059,-3.2430484
ACCT-01875,-1,Unassigned,7.7492285,3.779462
ACCT-01876,-1,Unassigned,9.603552,9.063246
ACCT-01877,-1,Unassigned,9.038189,8.20868
ACCT-01878,1,At-Risk Accounts,-4.6857357,2.5239384
ACCT-01879,-1,Unassigned,9.319153,9.120624
ACCT-01880,-1,Unassigned,10.013774,8.076856
ACCT-01881,2,Low-Engagement,14.917485,-5.6727614
ACCT-01882,-1,Unassigned,9.335877,9.939845
ACCT-01883,-1,Unassigned,9.510722,7.687349
ACCT-01884,-1,Unassigned,10.15661,9.777264
ACCT-01885,-1,Unassigned,6.098525,6.685651
ACCT-01886,-1,Unassigned,8.067837,11.195039
ACCT-01887,0,At-Risk Accounts,4.7358923,21.436125
ACCT-01888,-1,Unassigned,8.491265,4.394683
ACCT-01889,-1,Unassigned,6.2966785,5.464014
ACCT-01890,-1,Unassigned,7.8052874,11.655155
ACCT-01891,-1,Unassigned,9.892851,6.2829328
ACCT-01892,-1,Unassigned,10.526537,8.539036
ACCT-01893,-1,Unassigned,8.372759,15.912731
ACCT-01894,1,At-Risk Accounts,-3.3669581,-1.8116412
ACCT-01895,-1,Unassigned,6.8995004,10.504792
ACCT-01896,-1,Unassigned,10.748723,7.811286
ACCT-01897,1,At-Risk Accounts,-4.143316,-1.9564557
ACCT-01898,-1,Unassigned,3.7121358,12.504331
ACCT-01899,-1,Unassigned,4.9315925,13.048488
ACCT-01900,-1,Unassigned,11.626759,9.432924
ACCT-01901,-1,Unassigned,4.076562,12.748773
ACCT-01902,-1,Unassigned,8.469907,4.8840957
ACCT-01903,0,At-Risk Accounts,6.665852,18.638609
ACCT-01904,-1,Unassigned,10.798658,7.908953
ACCT-01905,-1,Unassigned,6.2613344,6.934826
ACCT-01906,-1,Unassigned,5.9436107,7.0491223
ACCT-01907,-1,Unassigned,3.8316023,12.675091
ACCT-01908,-1,Unassigned,7.485096,4.851697
ACCT-01909,-1,Unassigned,12.139769,8.572135
ACCT-01910,-1,Unassigned,7.648604,16.155119
ACCT-01911,-1,Unassigned,6.172196,10.042212
ACCT-01912,-1,Unassigned,7.9849343,7.9736395
ACCT-01913,-1,Unassigned,9.78239,9.455989
ACCT-01914,-1,Unassigned,11.430631,9.75904
ACCT-01915,0,At-Risk Accounts,5.6676455,21.760925
ACCT-01916,2,Low-Engagement,15.958481,-1.8633354
ACCT-01917,-1,Unassigned,9.31785,5.949503
ACCT-01918,-1,Unassigned,10.174522,9.176697
ACCT-01919,-1,Unassigned,7.3982778,5.333866
ACCT-01920,-1,Unassigned,5.3868647,6.3223634
ACCT-01921,-1,Unassigned,9.966466,9.95893
ACCT-01922,-1,Unassigned,7.301521,6.9485474
ACCT-01923,-1,Unassigned,7.9958754,8.090821
ACCT-01924,-1,Unassigned,5.108948,10.6527195
ACCT-01925,-1,Unassigned,4.4356375,9.686857
ACCT-01926,1,At-Risk Accounts,-2.1843407,1.2968862
ACCT-01927,-1,Unassigned,7.324858,5.317156
ACCT-01928,-1,Unassigned,4.72334,13.266654
ACCT-01929,1,At-Risk Accounts,-4.3035493,3.4327207
ACCT-01930,-1,Unassigned,8.685463,6.7865
ACCT-01931,-1,Unassigned,11.868753,7.510751
ACCT-01932,2,Low-Engagement,16.61969,-4.309756
ACCT-01933,-1,Unassigned,11.553195,6.6012855
ACCT-01934,-1,Unassigned,10.411866,5.4664035
ACCT-01935,0,At-Risk Accounts,7.210582,20.172392
ACCT-01936,-1,Unassigned,5.5496154,7.6225853
ACCT-01937,-1,Unassigned,8.9852295,7.023986
ACCT-01938,0,At-Risk Accounts,4.7002263,21.43597
ACCT-01939,-1,Unassigned,4.9213843,13.147553
ACCT-01940,0,At-Risk Accounts,6.2020283,18.860365
ACCT-01941,1,At-Risk Accounts,-1.754278,0.9877968
ACCT-01942,1,At-Risk Accounts,-5.543816,3.60792
ACCT-01943,0,At-Risk Accounts,5.8280573,18.750854
ACCT-01944,2,Low-Engagement,11.955794,-4.4491415
ACCT-01945,-1,Unassigned,10.394129,6.593519
ACCT-01946,0,At-Risk Accounts,7.2572947,21.22709
ACCT-01947,-1,Unassigned,9.274598,7.7091055
ACCT-01948,-1,Unassigned,5.02701,13.024564
ACCT-01949,-1,Unassigned,7.995138,6.1210437
ACCT-01950,-1,Unassigned,8.787007,6.7811136
ACCT-01951,-1,Unassigned,8.816407,17.712471
ACCT-01952,-1,Unassigned,9.588775,7.6028194
ACCT-01953,-1,Unassigned,8.293017,5.988402
ACCT-01954,-1,Unassigned,7.995542,7.9246464
ACCT-01955,2,Low-Engagement,13.060295,-4.323301
ACCT-01956,-1,Unassigned,6.6123986,7.4366803
ACCT-01957,-1,Unassigned,7.3671103,18.442535
ACCT-01958,-1,Unassigned,9.984656,7.4506993
ACCT-01959,2,Low-Engagement,15.432187,-1.1537389
ACCT-01960,-1,Unassigned,8.867713,5.5725884
ACCT-01961,-1,Unassigned,5.5738544,6.0554004
ACCT-01962,-1,Unassigned,7.2298746,7.005211
ACCT-01963,-1,Unassigned,9.544968,10.095171
ACCT-01964,2,Low-Engagement,16.006052,-1.9327936
ACCT-01965,-1,Unassigned,5.8279214,11.787087
ACCT-01966,2,Low-Engagement,13.617357,-1.1189119
ACCT-01967,-1,Unassigned,10.567999,7.1639934
ACCT-01968,1,At-Risk Accounts,-1.9398489,-1.7374071
ACCT-01969,-1,Unassigned,6.2829804,6.4389725
ACCT-01970,1,At-Risk Accounts,-1.2373991,0.17344756
ACCT-01971,2,Low-Engagement,13.075794,-1.4865518
ACCT-01972,-1,Unassigned,11.689218,7.168137
ACCT-01973,-1,Unassigned,5.475999,6.4288588
ACCT-01974,0,At-Risk Accounts,4.005871,20.855711
ACCT-01975,-1,Unassigned,5.95485,11.331113
ACCT-01976,-1,Unassigned,9.364931,9.93943
ACCT-01977,-1,Unassigned,8.093049,6.963052
ACCT-01978,-1,Unassigned,12.14919,7.5083985
ACCT-01979,0,At-Risk Accounts,6.990474,21.430275
ACCT-01980,2,Low-Engagement,16.596827,-5.057153
ACCT-01981,-1,Unassigned,9.226522,9.085792
ACCT-01982,-1,Unassigned,8.29458,5.4427633
ACCT-01983,0,At-Risk Accounts,5.7984757,20.780745
ACCT-01984,-1,Unassigned,7.8778048,6.340634
ACCT-01985,2,Low-Engagement,10.039048,-3.779339
ACCT-01986,1,At-Risk Accounts,-1.9597887,-1.7766672
ACCT-01987,-1,Unassigned,8.20735,6.2794847
ACCT-01988,-1,Unassigned,11.699733,7.167257
ACCT-01989,0,At-Risk Accounts,5.6780095,19.650658
ACCT-01990,0,At-Risk Accounts,6.377441,19.521381
ACCT-01991,-1,Unassigned,8.487876,4.99295
ACCT-01992,-1,Unassigned,5.848864,5.086591
ACCT-01993,-1,Unassigned,6.0065675,11.899926
ACCT-01994,-1,Unassigned,5.492638,7.511907
ACCT-01995,-1,Unassigned,8.665778,6.719251
ACCT-01996,-1,Unassigned,6.0384912,5.795105
ACCT-01997,-1,Unassigned,10.147979,8.272937
ACCT-01998,2,Low-Engagement,15.855082,-5.7273607
ACCT-01999,1,At-Risk Accounts,-2.1541102,1.6765834
ACCT-02000,2,Low-Engagement,14.684223,-0.44494936
ACCT-02001,1,At-Risk Accounts,-6.39873,0.7161294
ACCT-02002,2,Low-Engagement,11.578287,-4.388561
ACCT-02003,-1,Unassigned,11.107171,7.1082196
ACCT-02004,0,At-Risk Accounts,6.0495615,19.104631
ACCT-02005,-1,Unassigned,8.695658,5.7379813
ACCT-02006,1,At-Risk Accounts,-6.095239,0.146344
ACCT-02007,-1,Unassigned,6.27058,11.488978
ACCT-02008,-1,Unassigned,8.16192,11.735516
ACCT-02009,-1,Unassigned,9.6647,7.6057177
ACCT-02010,-1,Unassigned,4.469589,12.972115
ACCT-02011,1,At-Risk Accounts,-1.7899753,0.8219668
ACCT-02012,-1,Unassigned,6.004607,10.952111
ACCT-02013,-1,Unassigned,9.428922,8.257701
ACCT-02014,-1,Unassigned,6.6023297,6.626571
ACCT-02015,1,At-Risk Accounts,-3.6526363,4.404265
ACCT-02016,-1,Unassigned,8.79226,9.283227
ACCT-02017,-1,Unassigned,8.305386,15.688665
ACCT-02018,-1,Unassigned,10.864085,7.8227844
ACCT-02019,1,At-Risk Accounts,-0.7886292,-1.1461514
ACCT-02020,-1,Unassigned,7.1391788,5.2476435
ACCT-02021,-1,Unassigned,5.8903046,11.185146
ACCT-02022,-1,Unassigned,8.035673,16.54318
ACCT-02023,-1,Unassigned,6.0373845,10.746807
ACCT-02024,-1,Unassigned,3.3590376,7.913362
ACCT-02025,1,At-Risk Accounts,-3.5661206,3.327261
ACCT-02026,-1,Unassigned,7.479875,4.39031
ACCT-02027,-1,Unassigned,6.8795857,6.645565
ACCT-02028,1,At-Risk Accounts,-2.031714,0.4174653
ACCT-02029,-1,Unassigned,5.7250175,5.685188
ACCT-02030,-1,Unassigned,4.884503,13.185972
ACCT-02031,1,At-Risk Accounts,-6.443296,1.5333745
ACCT-02032,-1,Unassigned,5.907999,6.2406216
ACCT-02033,-1,Unassigned,5.380407,6.715406
ACCT-02034,-1,Unassigned,7.275906,7.6605372
ACCT-02035,-1,Unassigned,10.678571,7.1484423
ACCT-02036,-1,Unassigned,12.111561,7.452023
ACCT-02037,-1,Unassigned,3.7105284,12.617495
ACCT-02038,2,Low-Engagement,16.24561,-2.4090283
ACCT-02039,-1,Unassigned,12.656132,-3.538922
ACCT-02040,-1,Unassigned,6.4163256,8.30045
ACCT-02041,2,Low-Engagement,10.178098,-4.1860156
ACCT-02042,2,Low-Engagement,15.466195,-1.2079433
ACCT-02043,2,Low-Engagement,10.32725,-6.532834
ACCT-02044,-1,Unassigned,9.950045,7.4039507
ACCT-02045,-1,Unassigned,4.994756,9.483552
ACCT-02046,-1,Unassigned,7.121828,7.499745
ACCT-02047,-1,Unassigned,5.5305953,5.221486
ACCT-02048,0,At-Risk Accounts,4.148231,17.975729
ACCT-02049,-1,Unassigned,5.978515,7.045467
ACCT-02050,2,Low-Engagement,16.573656,-4.3524256
ACCT-02051,-1,Unassigned,5.1293583,13.0703
ACCT-02052,1,At-Risk Accounts,-2.656468,2.7934163
ACCT-02053,2,Low-Engagement,11.874553,-5.509912
ACCT-02054,-1,Unassigned,6.4512434,7.1673093
ACCT-02055,-1,Unassigned,7.9959087,8.62737
ACCT-02056,-1,Unassigned,10.201745,7.214806
ACCT-02057,1,At-Risk Accounts,-2.7583838,3.004176
ACCT-02058,0,At-Risk Accounts,3.9588413,20.767185
ACCT-02059,-1,Unassigned,8.927296,17.892456
ACCT-02060,-1,Unassigned,11.503154,8.341838
ACCT-02061,1,At-Risk Accounts,-4.8546624,3.7421484
ACCT-02062,-1,Unassigned,6.035288,5.5271654
ACCT-02063,-1,Unassigned,11.459007,9.772963
ACCT-02064,-1,Unassigned,6.163799,4.5692663
ACCT-02065,-1,Unassigned,7.9193015,8.496225
ACCT-02066,1,At-Risk Accounts,-3.7653818,4.6589427
ACCT-02067,2,Low-Engagement,14.033187,-0.54100657
ACCT-02068,-1,Unassigned,9.34393,8.908472
ACCT-02069,-1,Unassigned,6.187022,8.274788
ACCT-02070,-1,Unassigned,10.572777,7.6639442
ACCT-02071,-1,Unassigned,6.4055576,5.523949
ACCT-02072,-1,Unassigned,10.281539,9.662498
ACCT-02073,2,Low-Engagement,14.21406,-3.6601725
ACCT-02074,-1,Unassigned,10.274574,8.349416
ACCT-02075,1,At-Risk Accounts,-5.1667867,-2.0962887
ACCT-02076,-1,Unassigned,11.43484,7.353381
ACCT-02077,-1,Unassigned,5.464501,10.355665
ACCT-02078,1,At-Risk Accounts,-5.818454,-0.12232054
ACCT-02079,-1,Unassigned,8.198977,15.939724
ACCT-02080,-1,Unassigned,10.317708,9.231751
ACCT-02081,-1,Unassigned,8.0532465,8.725913
ACCT-02082,2,Low-Engagement,15.329283,-7.0581827
ACCT-02083,0,At-Risk Accounts,5.9800477,21.942505
ACCT-02084,-1,Unassigned,8.186852,5.744093
ACCT-02085,-1,Unassigned,9.874323,8.872426
ACCT-02086,-1,Unassigned,8.848078,9.297103
ACCT-02087,-1,Unassigned,9.637237,8.251415
ACCT-02088,2,Low-Engagement,13.28118,-6.5204086
ACCT-02089,-1,Unassigned,10.667027,9.157796
ACCT-02090,1,At-Risk Accounts,-2.642914,2.8509443
ACCT-02091,2,Low-Engagement,13.786911,-0.8951366
ACCT-02092,-1,Unassigned,6.4016643,6.491705
ACCT-02093,0,At-Risk Accounts,6.848883,21.501106
ACCT-02094,2,Low-Engagement,16.613844,-3.942722
ACCT-02095,-1,Unassigned,9.885063,8.3864975
ACCT-02096,-1,Unassigned,4.902992,13.125624
ACCT-02097,-1,Unassigned,7.9983068,7.0610127
ACCT-02098,-1,Unassigned,5.804083,10.802445
ACCT-02099,-1,Unassigned,6.316534,11.50099
ACCT-02100,2,Low-Engagement,10.24976,-3.2397006
ACCT-02101,-1,Unassigned,6.995022,10.743596
ACCT-02102,-1,Unassigned,9.540677,7.556107
ACCT-02103,2,Low-Engagement,14.310672,-7.0700464
ACCT-02104,-1,Unassigned,10.822891,7.6266127
ACCT-02105,-1,Unassigned,12.288115,7.439577
ACCT-02106,-1,Unassigned,8.507485,6.5017056
ACCT-02107,2,Low-Engagement,13.511963,-1.2585136
ACCT-02108,1,At-Risk Accounts,-6.0359554,0.090555556
ACCT-02109,0,At-Risk Accounts,3.817787,20.320522
ACCT-02110,1,At-Risk Accounts,-6.095572,2.7204802
ACCT-02111,-1,Unassigned,6.270838,6.1076756
ACCT-02112,-1,Unassigned,7.0920095,9.82788
ACCT-02113,-1,Unassigned,7.6486607,6.8978906
ACCT-02114,-1,Unassigned,4.559989,13.068287
ACCT-02115,2,Low-Engagement,12.062393,-7.561992
ACCT-02116,1,At-Risk Accounts,-3.3363602,4.175284
ACCT-02117,-1,Unassigned,8.100593,15.96318
ACCT-02118,-1,Unassigned,6.7380557,10.549145
ACCT-02119,0,At-Risk Accounts,6.1700096,19.564018
ACCT-02120,-1,Unassigned,10.59116,9.104942
ACCT-02121,-1,Unassigned,5.0029297,12.835944
ACCT-02122,1,At-Risk Accounts,-1.8276532,1.4626784
ACCT-02123,-1,Unassigned,9.6981735,8.741798
ACCT-02124,-1,Unassigned,5.921943,6.5338216
ACCT-02125,1,At-Risk Accounts,-4.094164,4.745466
ACCT-02126,-1,Unassigned,7.3728404,7.513632
ACCT-02127,-1,Unassigned,5.790102,4.8470445
ACCT-02128,-1,Unassigned,7.634988,11.54006
ACCT-02129,-1,Unassigned,8.631552,17.774845
ACCT-02130,0,At-Risk Accounts,3.5646317,19.027128
ACCT-02131,2,Low-Engagement,11.314888,-4.4248924
ACCT-02132,-1,Unassigned,10.312483,7.828028
ACCT-02133,-1,Unassigned,7.938759,5.23581
ACCT-02134,-1,Unassigned,10.343932,8.99974
ACCT-02135,-1,Unassigned,6.5778103,6.7870445
ACCT-02136,-1,Unassigned,6.525053,5.467017
ACCT-02137,-1,Unassigned,7.6205144,6.00345
ACCT-02138,2,Low-Engagement,15.771245,-5.8151345
ACCT-02139,2,Low-Engagement,10.021045,-3.7682931
ACCT-02140,-1,Unassigned,9.0474615,5.817336
ACCT-02141,-1,Unassigned,8.97516,9.647887
ACCT-02142,-1,Unassigned,11.9129505,7.1731586
ACCT-02143,-1,Unassigned,11.756039,7.4978676
ACCT-02144,-1,Unassigned,6.635384,5.6835847
ACCT-02145,2,Low-Engagement,12.870601,-7.5809894
ACCT-02146,-1,Unassigned,5.343157,10.230589
ACCT-02147,2,Low-Engagement,14.95342,-1.8152171
ACCT-02148,-1,Unassigned,8.228952,4.5446978
ACCT-02149,-1,Unassigned,4.7199516,9.367832
ACCT-02150,2,Low-Engagement,13.091028,-1.4059808
ACCT-02151,-1,Unassigned,8.329187,15.93327
ACCT-02152,2,Low-Engagement,16.375778,-3.40518
ACCT-02153,-1,Unassigned,8.356823,5.5697975
ACCT-02154,-1,Unassigned,11.553185,7.687157
ACCT-02155,2,Low-Engagement,10.304686,-6.425701
ACCT-02156,0,At-Risk Accounts,4.1286736,21.034647
ACCT-02157,1,At-Risk Accounts,-3.6811483,-1.7347124
ACCT-02158,-1,Unassigned,6.096628,4.9510837
ACCT-02159,-1,Unassigned,4.3897877,12.87597
ACCT-02160,-1,Unassigned,11.359119,9.186061
ACCT-02161,-1,Unassigned,5.4264913,6.311996
ACCT-02162,-1,Unassigned,10.187178,8.201904
ACCT-02163,-1,Unassigned,6.5072474,6.6686954
ACCT-02164,2,Low-Engagement,13.033788,-1.5712206
ACCT-02165,1,At-Risk Accounts,-2.3529155,2.392396
ACCT-02166,-1,Unassigned,12.34419,7.9478188
ACCT-02167,1,At-Risk Accounts,-3.7594059,2.0723615
ACCT-02168,1,At-Risk Accounts,-3.6003149,2.0674994
ACCT-02169,-1,Unassigned,6.348844,7.4904237
ACCT-02170,1,At-Risk Accounts,-4.830053,4.5122633
ACCT-02171,1,At-Risk Accounts,-3.1764393,4.603712
ACCT-02172,-1,Unassigned,5.6927023,5.665197
ACCT-02173,-1,Unassigned,5.060851,10.889431
ACCT-02174,-1,Unassigned,9.802865,9.458536
ACCT-02175,1,At-Risk Accounts,-3.7877705,-0.53456885
ACCT-02176,1,At-Risk Accounts,-2.6392972,-1.884213
ACCT-02177,2,Low-Engagement,11.487576,-6.9276776
ACCT-02178,-1,Unassigned,10.788755,8.456197
ACCT-02179,-1,Unassigned,9.15251,6.1182375
ACCT-02180,2,Low-Engagement,9.979964,-4.0149846
ACCT-02181,-1,Unassigned,9.338912,6.9841375
ACCT-02182,-1,Unassigned,9.360115,5.3202806
ACCT-02183,0,At-Risk Accounts,7.149606,20.382137
ACCT-02184,-1,Unassigned,6.1015196,8.006083
ACCT-02185,0,At-Risk Accounts,5.901255,19.426237
ACCT-02186,2,Low-Engagement,13.668558,-6.82597
ACCT-02187,-1,Unassigned,8.99913,9.490845
ACCT-02188,-1,Unassigned,-3.3572214,1.9939637
ACCT-02189,2,Low-Engagement,16.413347,-2.9781356
ACCT-02190,0,At-Risk Accounts,4.1084065,21.047247
ACCT-02191,-1,Unassigned,5.5635877,6.2059016
ACCT-02192,2,Low-Engagement,14.710301,-0.39076743
ACCT-02193,-1,Unassigned,5.6522717,12.491397
ACCT-02194,-1,Unassigned,11.048607,7.3432665
ACCT-02195,2,Low-Engagement,13.077941,-7.422002
ACCT-02196,-1,Unassigned,3.7709882,12.701743
ACCT-02197,-1,Unassigned,7.7974315,6.393566
ACCT-02198,-1,Unassigned,5.8588796,7.4651628
ACCT-02199,2,Low-Engagement,12.399004,-4.0761476
ACCT-02200,0,At-Risk Accounts,3.9834776,17.85299
ACCT-02201,2,Low-Engagement,13.464954,-3.875591
ACCT-02202,-1,Unassigned,9.285081,7.8434525
ACCT-02203,-1,Unassigned,7.998573,11.813982
ACCT-02204,1,At-Risk Accounts,-5.2939496,3.8842707
ACCT-02205,-1,Unassigned,5.554405,4.7892604
ACCT-02206,-1,Unassigned,9.778807,7.726855
ACCT-02207,-1,Unassigned,9.1626,9.238122
ACCT-02208,-1,Unassigned,11.6040945,9.272568
ACCT-02209,-1,Unassigned,6.987298,11.736562
ACCT-02210,2,Low-Engagement,13.631031,-1.2462667
ACCT-02211,1,At-Risk Accounts,-3.1250834,1.3135139
ACCT-02212,2,Low-Engagement,13.24282,-3.3588538
ACCT-02213,-1,Unassigned,8.922462,9.522931
ACCT-02214,2,Low-Engagement,12.270578,-4.088016
ACCT-02215,0,At-Risk Accounts,3.5967171,19.990404
ACCT-02216,0,At-Risk Accounts,5.1750417,21.660145
ACCT-02217,-1,Unassigned,8.483446,5.5821285
ACCT-02218,2,Low-Engagement,10.875273,-4.816261
ACCT-02219,-1,Unassigned,7.0856667,6.937683
ACCT-02220,1,At-Risk Accounts,-6.311424,0.5212009
ACCT-02221,1,At-Risk Accounts,-5.7189837,-0.23243062
ACCT-02222,-1,Unassigned,8.172015,7.9252667
ACCT-02223,-1,Unassigned,7.4330287,8.590177
ACCT-02224,-1,Unassigned,9.132141,4.4004397
ACCT-02225,1,At-Risk Accounts,-1.7491046,1.0792024
ACCT-02226,-1,Unassigned,10.218803,6.3169227
ACCT-02227,-1,Unassigned,8.52072,17.68064
ACCT-02228,-1,Unassigned,5.1503186,17.11028
ACCT-02229,2,Low-Engagement,12.38968,-7.8444605
ACCT-02230,-1,Unassigned,7.0487113,6.9938383
ACCT-02231,-1,Unassigned,10.457194,6.9083834
ACCT-02232,0,At-Risk Accounts,7.5220594,20.879799
ACCT-02233,-1,Unassigned,10.061457,7.8816495
ACCT-02234,-1,Unassigned,7.6850677,5.3768916
ACCT-02235,2,Low-Engagement,11.354196,-7.125223
