account_id,tier,region,industry,is_churned,annual_contract_value,onboarding_date,tenure_days,tier_rank,booking_count_30d,total_spend_30d,avg_booking_amount_30d,booking_count_90d,total_spend_90d,avg_booking_amount_90d,booking_count_180d,total_spend_180d,avg_booking_amount_180d,days_since_last_booking,total_booking_count,total_spend,booking_volume_trend,spend_trend,spend_acceleration,cancellation_rate_30d,cancellation_rate_90d,num_active_products,product_diversity_score,active_contract_value,contract_renewal_count,has_neo,has_egencia_analytics_studio,has_meetings_and_events,has_travel_consulting,total_ticket_count,avg_resolution_hours,ticket_rate_per_month,p1_p2_escalation_ratio,ticket_count_90d,ticket_trend_ratio,avg_severe_resolution_hours,ticket_category_concentration,out_of_policy_rate_30d,out_of_policy_rate_90d,oop_trend,destination_diversity,avg_lead_time_days,clv_12m,feature_timestamp
ACCT-00955,Bronze,North America,Energy,False,29694.88,2022-07-02,183,1,5.0,1044.86,208.97199999999998,17.0,3191.5,187.73529411764707,26.0,5140.52,197.71230769230772,2.0,26.0,5140.52,0.5428571428571428,73.05142857142853,0.0,0.0,0.05555555555555555,2.0,0.49999999985573046,7151.73,0,1.0,0.0,0.0,1.0,4.0,48.6975,1.0146666666666668,0.0,3.0,0.9855453350854138,0.0,0.75,0.2,0.1111111111111111,0.0888888888888889,6.0,26.548387096774192,22254.13,2026-04-14 20:17:53.742139
ACCT-00956,Bronze,LATAM,Pharmaceuticals,True,24112.45,2020-10-20,803,1,2.0,230.68,115.34,3.0,425.07,141.69,7.0,1073.22,153.31714285714287,3.0,27.0,3662.43,0.03759398496240601,3.561122807017543,-18.647857142857134,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82.0,53.0480487804878,3.520564174894217,0.12195121951219512,10.0,0.9468179438693205,10.8,0.36585365853658536,0.25,0.16666666666666666,0.08333333333333334,6.0,29.704545454545453,0.0,2026-04-14 20:17:53.742139
ACCT-00957,Silver,APAC,Retail,False,102135.92,2020-09-30,823,2,2.0,279.8,139.9,5.0,1862.6799999999998,372.53599999999994,22.0,7486.24,340.28363636363633,20.0,75.0,29346.28,0.04869565217391304,2.0665652173913007,-65.82736363636366,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,89.19,0.32731182795698927,0.0,2.0,2.036793692509855,0.0,0.5,0.3333333333333333,0.2857142857142857,0.047619047619047616,6.0,31.09090909090909,8167.46,2026-04-14 20:17:53.742139
ACCT-00958,Silver,EMEA,Media & Entertainment,False,49506.7,2020-08-05,879,2,5.0,1739.0299999999997,347.8059999999999,11.0,3472.08,315.64363636363635,27.0,8794.36,325.7170370370371,6.0,71.0,23606.06,0.08992094861660076,30.05084980237154,-61.76510582010576,0.0,0.08333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,40.63,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.25,-0.04999999999999999,6.0,31.375,12640.04,2026-04-14 20:17:53.742139
ACCT-00959,Silver,EMEA,Real Estate,False,86283.43,2024-01-11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00960,Silver,APAC,Education,False,99206.47,2022-09-01,122,2,8.0,2618.68,327.335,23.0,6523.19,283.6169565217391,28.0,7563.19,270.1139285714286,1.0,28.0,7563.19,1.7,543.3769999999998,0.0,0.1111111111111111,0.11538461538461539,2.0,0.49999999985573046,24201.68,0,1.0,0.0,0.0,1.0,3.0,37.72333333333333,1.404923076923077,0.3333333333333333,2.0,0.47452182800408815,2.59,0.6666666666666666,0.4444444444444444,0.19230769230769232,0.25213675213675213,6.0,27.06451612903226,57141.68,2026-04-14 20:17:53.742139
ACCT-00961,Silver,EMEA,Technology,False,94923.08,2021-01-31,700,2,4.0,1345.52,336.38,8.0,3213.36,401.67,13.0,5456.4400000000005,419.72615384615386,1.0,79.0,32193.13,-0.03956521739130435,-6.400013043478259,-19.66153846153844,0.0,0.3333333333333333,1.0,-7.213475800929758e-11,12529.81,0,0.0,1.0,0.0,0.0,13.0,66.79846153846154,0.6476595744680851,0.15384615384615385,1.0,0.5146736749890495,2.805,0.5384615384615384,0.25,0.16666666666666666,0.08333333333333334,6.0,30.33644859813084,27164.35,2026-04-14 20:17:53.742139
ACCT-00962,Gold,EMEA,Financial Services,False,65537.03,2020-08-16,868,3,11.0,5294.58,481.32545454545453,33.0,16707.61,506.29121212121214,65.0,39373.63,605.7481538461539,3.0,249.0,150207.47,0.09347826086956523,23.79450000000001,14.843006787330296,0.21428571428571427,0.15384615384615385,1.0,-7.213475800929758e-11,7134.15,0,1.0,0.0,0.0,0.0,10.0,42.261,0.5484684684684685,0.2,2.0,1.2155059132720103,12.83,0.6,0.0,0.07692307692307693,-0.07692307692307693,6.0,29.730375426621162,80767.99,2026-04-14 20:17:53.742139
ACCT-00963,Gold,APAC,Technology,True,192404.45,2020-05-23,953,3,4.0,1416.73,354.1825,12.0,7277.46,606.455,30.0,19248.43,641.6143333333333,2.0,131.0,75953.81,0.009130434782608696,-7.071847826086951,119.18756862745101,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,57.42666666666667,0.4247441860465116,0.0,2.0,1.569572200321215,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,6.0,30.566844919786096,4835.25,2026-04-14 20:17:53.742139
ACCT-00964,Bronze,EMEA,Legal,False,15894.72,2021-04-17,624,1,8.0,985.54,123.1925,14.0,2318.36,165.59714285714287,21.0,3911.2799999999997,186.25142857142856,7.0,44.0,8103.58,0.17969924812030075,17.73221052631579,24.190428571428555,0.2,0.17647058823529413,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,39.178,0.9132,0.26666666666666666,0.0,0.0,7.577500000000001,0.3333333333333333,0.1,0.17647058823529413,-0.07647058823529412,5.0,33.528301886792455,0.0,2026-04-14 20:17:53.742139
ACCT-00965,Silver,EMEA,Legal,False,110858.52,2023-09-30,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17656.43,2026-04-14 20:17:53.742139
ACCT-00966,Bronze,North America,Real Estate,False,22069.95,2024-06-17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00967,Gold,EMEA,Legal,False,270482.23,2023-01-15,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144592.66,2026-04-14 20:17:53.742139
ACCT-00968,Silver,EMEA,Technology,False,50790.95,2024-12-23,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00969,Gold,North America,Logistics & Transportation,True,223438.57,2021-12-21,376,3,5.0,1260.27,252.054,15.0,5611.61,374.1073333333333,29.0,15375.01,530.1727586206897,6.0,65.0,36526.77,0.41208791208791207,16.67521978021979,-43.05312373225149,0.375,0.5161290322580645,2.0,0.49999999985573046,55791.93,0,0.0,1.0,0.0,1.0,15.0,82.134,1.6365591397849464,0.2,1.0,0.2036793692509855,10.25,0.3333333333333333,0.125,0.22580645161290322,-0.10080645161290322,6.0,33.09708737864078,92056.48,2026-04-14 20:17:53.742139
ACCT-00970,Silver,North America,Manufacturing,False,80190.57,2021-08-30,489,2,3.0,1139.46,379.82,12.0,3131.47,260.9558333333333,27.0,7875.46,291.6837037037037,5.0,83.0,30404.56,-0.1661764705882353,-88.2664705882353,-115.07785879629625,0.25,0.14285714285714285,2.0,0.49999999985573046,28627.89,0,0.0,1.0,1.0,0.0,16.0,60.5,1.0727753303964758,0.1875,6.0,1.8643232588699081,5.97,0.4375,0.0,0.07142857142857142,-0.07142857142857142,6.0,27.742268041237114,42809.29,2026-04-14 20:17:53.742139
ACCT-00971,Platinum,APAC,Logistics & Transportation,False,914610.39,2023-06-19,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285311.7,2026-04-14 20:17:53.742139
ACCT-00972,Gold,North America,Education,False,270675.66,2020-09-03,850,3,10.0,3842.26,384.226,31.0,13539.23,436.7493548387097,49.0,22542.14,460.0436734693877,1.0,238.0,143073.86,0.07608695652173914,39.91234782608696,-258.1248631159781,0.09090909090909091,0.08823529411764706,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,30.0725,0.23325670498084292,0.25,1.0,1.4290407358738502,3.86,0.5,0.18181818181818182,0.08823529411764706,0.09358288770053476,6.0,33.3003663003663,59594.65,2026-04-14 20:17:53.742139
ACCT-00973,Bronze,North America,Logistics & Transportation,False,33354.13,2024-07-22,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00974,Silver,North America,Telecommunications,False,128667.39,2023-11-25,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8542.39,2026-04-14 20:17:53.742139
ACCT-00975,Bronze,North America,Healthcare,False,27128.26,2020-03-04,1033,1,1.0,87.45,87.45,4.0,592.54,148.135,9.0,2143.0,238.11111111111111,30.0,46.0,10691.88,-0.05974025974025974,-18.74336842105263,10.763611111111118,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.0,43.63869565217391,1.0280763582966226,0.2608695652173913,4.0,1.2969205279095013,5.658333333333334,0.391304347826087,0.0,0.25,-0.25,6.0,28.358490566037737,4979.84,2026-04-14 20:17:53.742139
ACCT-00976,Silver,APAC,Media & Entertainment,True,77611.85,2020-12-08,754,2,6.0,1237.6100000000001,206.26833333333335,15.0,4066.59,271.106,22.0,6328.62,287.6645454545455,3.0,77.0,27554.28,0.030434782608695646,9.623952569169962,-78.19699300699295,0.0,0.0625,1.0,-7.213475800929758e-11,13162.78,0,0.0,0.0,0.0,1.0,23.0,41.079565217391306,1.2457651245551602,0.17391304347826086,3.0,0.8027195337942067,4.4475,0.30434782608695654,0.3333333333333333,0.3125,0.020833333333333315,6.0,29.544642857142858,23151.58,2026-04-14 20:17:53.742139
ACCT-00977,Silver,North America,Energy,False,74875.43,2023-02-20,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38199.56,2026-04-14 20:17:53.742139
ACCT-00978,Silver,North America,Media & Entertainment,False,87867.6,2023-09-10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9851.95,2026-04-14 20:17:53.742139
ACCT-00979,Gold,APAC,Education,False,33792.64,2021-02-03,697,3,5.0,4145.34,829.068,23.0,13870.77,603.0769565217391,53.0,32190.6,607.3698113207547,1.0,211.0,126543.3,-0.11363636363636363,-39.7057114624506,46.001811320754655,0.0,0.11538461538461539,1.0,-7.213475800929758e-11,5978.6,0,0.0,0.0,1.0,0.0,2.0,29.935,0.42277777777777775,0.0,0.0,0.0,0.0,0.5,0.0,0.038461538461538464,-0.038461538461538464,6.0,31.337254901960783,58680.26,2026-04-14 20:17:53.742139
ACCT-00980,Bronze,North America,Pharmaceuticals,False,25017.45,2023-09-26,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.77,2026-04-14 20:17:53.742139
ACCT-00981,Bronze,North America,Consulting,False,26700.94,2022-05-16,230,1,4.0,625.43,156.3575,5.0,688.24,137.648,14.0,3079.63,219.97357142857143,2.0,18.0,4423.8,0.08333333333333333,-9.630357142857141,-116.06892857142859,0.0,0.16666666666666666,1.0,-7.213475800929758e-11,3763.95,0,0.0,0.0,0.0,1.0,2.0,61.655,0.5293913043478261,0.0,1.0,0.6296539640823478,0.0,0.5,0.0,0.0,0.0,5.0,29.523809523809526,9184.84,2026-04-14 20:17:53.742139
ACCT-00982,Bronze,APAC,Logistics & Transportation,False,23831.12,2023-05-18,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913.63,2026-04-14 20:17:53.742139
ACCT-00983,Silver,EMEA,Media & Entertainment,False,43258.22,2022-02-13,322,2,1.0,73.8,73.8,14.0,4980.48,355.7485714285714,27.0,10333.48,382.7214814814815,12.0,53.0,23639.68,-0.11818181818181818,-176.64054545454545,-129.0554415954416,0.5,0.17647058823529413,2.0,0.49999999985573046,14691.720000000001,0,0.0,0.0,1.0,1.0,3.0,46.85999999999999,0.8377981651376147,0.0,2.0,0.7957366038837785,0.0,0.3333333333333333,0.0,0.11764705882352941,-0.11764705882352941,5.0,29.78125,45953.83,2026-04-14 20:17:53.742139
ACCT-00984,Gold,APAC,Logistics & Transportation,False,191009.8,2022-04-10,266,3,19.0,9908.17,521.4826315789473,49.0,27699.04,565.2865306122449,91.0,51730.01,568.4616483516484,1.0,125.0,78243.64,1.0166666666666666,153.12599999999995,-211.35099870717522,0.13636363636363635,0.18333333333333332,2.0,0.49999999985573046,46341.58,0,0.0,0.0,1.0,1.0,4.0,48.38249999999999,0.9587401574803149,0.0,1.0,0.34767849321068767,0.0,0.75,0.13636363636363635,0.16666666666666666,-0.030303030303030304,6.0,29.22875816993464,181534.47,2026-04-14 20:17:53.742139
ACCT-00985,Bronze,APAC,Manufacturing,False,13497.26,2021-12-13,384,1,2.0,81.07,40.535,7.0,1009.3499999999999,144.19285714285712,14.0,3202.17,228.72642857142858,14.0,27.0,5401.59,0.06643356643356645,19.38583916083917,53.03642857142856,0.0,0.0,1.0,-7.213475800929758e-11,2797.42,0,1.0,0.0,0.0,0.0,1.0,8.27,1.0,1.0,1.0,0.3333333333333333,8.27,1.0,0.5,0.2857142857142857,0.2142857142857143,4.0,31.677419354838708,8578.03,2026-04-14 20:17:53.742139
ACCT-00986,Silver,LATAM,Telecommunications,False,122570.19,2020-10-14,809,2,1.0,224.73,224.73,11.0,3159.1499999999996,287.19545454545454,22.0,7734.3099999999995,351.55954545454546,18.0,87.0,30211.92,0.005217391304347829,4.7045059288537585,-15.91772727272729,0.0,0.0,1.0,-7.213475800929758e-11,22190.05,0,1.0,0.0,0.0,0.0,3.0,57.593333333333334,0.2508791208791209,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2727272727272727,-0.2727272727272727,6.0,34.351063829787236,36483.69,2026-04-14 20:17:53.742139
ACCT-00987,Platinum,North America,Consulting,True,461397.47,2020-12-14,748,4,11.0,10249.43,931.7663636363636,30.0,26482.03,882.7343333333333,74.0,64018.11,865.1095945945946,1.0,281.0,258182.2,0.07173913043478261,71.92529565217393,-161.6039580369844,0.35294117647058826,0.4117647058823529,1.0,-7.213475800929758e-11,80661.21,0,0.0,0.0,0.0,1.0,40.0,59.67925,1.7222065063649223,0.1,9.0,1.741951379763469,8.5025,0.425,0.29411764705882354,0.29411764705882354,0.0,6.0,30.68380462724936,213826.29,2026-04-14 20:17:53.742139
ACCT-00988,Silver,APAC,Energy,False,30495.1,2020-11-03,789,2,6.0,2101.74,350.28999999999996,14.0,5717.98,408.4271428571428,27.0,10607.39,392.8662962962963,5.0,127.0,44653.6,-0.1,-20.635669565217395,78.7959837962963,0.25,0.17647058823529413,1.0,-7.213475800929758e-11,6265.26,0,1.0,0.0,0.0,0.0,27.0,56.669629629629625,1.1367634854771784,0.0,6.0,1.7593809315228501,0.0,0.2962962962962963,0.0,0.11764705882352941,-0.11764705882352941,6.0,29.092105263157894,24599.75,2026-04-14 20:17:53.742139
ACCT-00989,Bronze,EMEA,Telecommunications,False,23451.17,2024-01-05,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00990,Bronze,North America,Legal,False,31715.49,2022-02-12,323,1,1.0,262.64,262.64,13.0,2184.34,168.02615384615385,21.0,4093.92,194.94857142857143,19.0,41.0,9490.51,0.06363636363636363,-45.49436363636363,-74.88092857142857,0.5,0.1875,1.0,-7.213475800929758e-11,4618.11,0,0.0,1.0,0.0,0.0,17.0,21.29470588235294,1.6639228295819937,0.47058823529411764,3.0,0.6009894102187524,6.24375,0.4117647058823529,0.5,0.125,0.375,6.0,27.895833333333332,9758.66,2026-04-14 20:17:53.742139
ACCT-00991,Bronze,LATAM,Manufacturing,False,26320.59,2021-11-24,403,1,3.0,613.47,204.49,4.0,1014.5999999999999,253.64999999999998,6.0,1285.11,214.18499999999997,9.0,16.0,3026.47,-0.024242424242424242,27.861,39.79055555555553,0.0,0.2,1.0,-7.213475800929758e-11,3810.92,0,0.0,0.0,1.0,0.0,30.0,68.73766666666667,2.323664122137405,0.06666666666666667,10.0,1.4345159877354356,7.535,0.4,0.6666666666666666,0.6,0.06666666666666665,6.0,29.6,3162.94,2026-04-14 20:17:53.742139
ACCT-00992,Bronze,North America,Logistics & Transportation,False,18146.08,2024-04-11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00993,Gold,APAC,Real Estate,False,159305.11,2024-06-08,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00994,Bronze,EMEA,Consulting,False,22848.65,2021-03-04,668,1,1.0,444.15,444.15,8.0,2034.52,254.315,17.0,3860.38,227.08117647058825,4.0,61.0,13128.59,0.06549971767363072,8.431603613777526,17.546676470588267,0.5,0.2,2.0,0.49999999985573046,6056.610000000001,0,1.0,0.0,1.0,0.0,4.0,51.6675,0.3074747474747475,0.25,1.0,1.0840998685939551,11.6,0.75,0.0,0.4,-0.4,6.0,31.578125,12261.28,2026-04-14 20:17:53.742139
ACCT-00995,Silver,EMEA,Consulting,False,69448.08,2021-10-10,448,2,9.0,2919.42,324.38,15.0,4567.28,304.4853333333333,29.0,11488.41,396.15206896551723,2.0,81.0,27628.9,-0.07500000000000001,35.87757142857144,73.30601633393832,0.0,0.0,1.0,-7.213475800929758e-11,12109.6,0,1.0,0.0,0.0,0.0,4.0,49.792500000000004,0.353953488372093,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.2,0.1333333333333333,6.0,30.56179775280899,34380.12,2026-04-14 20:17:53.742139
ACCT-00996,Bronze,North America,Manufacturing,False,15553.25,2022-01-22,344,1,1.0,96.85,96.85,3.0,375.83,125.27666666666666,4.0,1053.2,263.3,22.0,6.0,1476.98,-0.05714285714285714,-30.558000000000003,51.41,0.0,0.0,1.0,-7.213475800929758e-11,3412.71,0,0.0,0.0,1.0,0.0,2.0,148.975,1.4495238095238097,0.0,1.0,0.22996057818659654,0.0,0.5,0.0,0.0,0.0,4.0,21.125,2761.85,2026-04-14 20:17:53.742139
ACCT-00997,Platinum,APAC,Technology,False,489860.34,2024-03-13,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-00998,Bronze,EMEA,Retail,False,14996.99,2023-05-11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3131.27,2026-04-14 20:17:53.742139
ACCT-00999,Silver,North America,Manufacturing,False,102777.08,2022-09-21,102,2,4.0,1648.85,412.2125,12.0,3395.9,282.9916666666667,17.0,6616.46,389.2035294117647,1.0,17.0,6616.46,0.3,-457.966,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35714285714285715,0.04285714285714287,5.0,27.789473684210527,23049.39,2026-04-14 20:17:53.742139
ACCT-01000,Platinum,North America,Telecommunications,False,660665.88,2021-03-06,666,4,20.0,14191.5,709.575,78.0,63819.58,818.1997435897437,163.0,159805.5,980.4018404907976,1.0,614.0,565050.45,-0.10276679841897234,67.81330886504803,45.76489438301314,0.09090909090909091,0.15217391304347827,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,52.485625,0.8574647887323944,0.125,3.0,1.1662286465177398,7.68,0.375,0.09090909090909091,0.14130434782608695,-0.050395256916996034,6.0,30.958333333333332,337169.54,2026-04-14 20:17:53.742139
ACCT-01001,Silver,APAC,Healthcare,False,55923.5,2021-12-05,392,2,5.0,1324.94,264.988,18.0,4395.26,244.18111111111114,28.0,7834.85,279.81607142857143,3.0,50.0,14943.0,0.2857142857142857,31.913956043956045,-43.61216386554622,0.16666666666666666,0.21739130434782608,3.0,0.7924812501441737,21869.93,0,1.0,1.0,0.0,1.0,13.0,60.61076923076923,1.2176,0.07692307692307693,4.0,1.0950503723171265,7.69,0.46153846153846156,0.3333333333333333,0.08695652173913043,0.24637681159420288,5.0,30.53030303030303,35766.92,2026-04-14 20:17:53.742139
ACCT-01002,Gold,North America,Media & Entertainment,False,157001.37,2020-02-23,1043,3,12.0,4284.95,357.07916666666665,34.0,16189.5,476.1617647058824,66.0,41320.86,626.0736363636364,2.0,241.0,152384.29,0.013913043478260867,30.81089130434782,-21.48731601731606,0.07692307692307693,0.08108108108108109,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,16.9,1.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.10810810810810811,-0.031185031185031187,6.0,31.324817518248175,66876.75,2026-04-14 20:17:53.742139
ACCT-01003,Gold,EMEA,Pharmaceuticals,False,174619.99,2023-07-09,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52638.74,2026-04-14 20:17:53.742139
ACCT-01004,Bronze,EMEA,Media & Entertainment,False,24763.62,2024-08-04,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-01005,Silver,North America,Financial Services,False,86164.35,2023-12-07,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6708.95,2026-04-14 20:17:53.742139
ACCT-01006,Bronze,EMEA,Energy,False,28472.9,2021-07-19,531,1,0.0,0.0,0.0,4.0,1248.37,312.0925,4.0,1248.37,312.0925,32.0,14.0,3261.84,0.05454545454545454,37.5975,113.16249999999994,1.0,0.42857142857142855,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,53.458518518518524,1.71225,0.07407407407407407,3.0,0.5840268652358008,5.609999999999999,0.37037037037037035,0.5,0.2857142857142857,0.2142857142857143,5.0,34.523809523809526,0.0,2026-04-14 20:17:53.742139
ACCT-01007,Silver,North America,Media & Entertainment,False,90553.32,2022-05-31,215,2,8.0,2586.85,323.35625,23.0,7626.54,331.5886956521739,36.0,12429.380000000001,345.2605555555556,1.0,41.0,15059.54,0.4999999999999999,60.23642857142858,-180.77144444444434,0.0,0.11538461538461539,1.0,-7.213475800929758e-11,9816.37,0,1.0,0.0,0.0,0.0,12.0,55.6875,1.9533689839572193,0.08333333333333333,7.0,1.194517447802599,9.14,0.3333333333333333,0.25,0.15384615384615385,0.09615384615384615,6.0,31.90740740740741,39029.62,2026-04-14 20:17:53.742139
ACCT-01008,Bronze,LATAM,Legal,False,36653.99,2024-10-14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
